time,pwm,ax,ay,az,gx,gy,gz,vibration,label
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
56455613,150,-0.0441,-0.1483,0.0015,-1.08,2.51,0.73,0.1933,1
5646083,150,-0.0614,-0.2103,0.0305,-2.41,3.09,0.07,0.2037,1
5646093,150,-0.0273,-0.1228,0.0086,-1.10,1.02,-2.53,0.2008,1
5646123,150,-0.0529,-0.2832,0.0490,-5.42,3.56,7.34,0.1971,1
5646133,150,-0.0201,-0.1930,0.0106,-2.24,0.10,3.18,0.2019,1
5646143,150,-0.0604,-0.2213,0.0294,-1.99,2.63,0.02,0.2095,1
5646153,150,-0.0115,-0.0887,0.0067,0.01,0.72,-2.87,0.2051,1
5646163,150,-0.0597,-0.1149,0.0314,-0.44,2.73,0.27,0.1899,1
5646173,150,-0.0351,-0.1244,-0.0002,-1.47,2.53,5.33,0.1850,1
5646183,150,-0.0353,-0.2446,0.0601,-4.23,3.28,5.33,0.1893,1
5646193,150,-0.0056,-0.1996,0.0147,-2.87,-0.19,2.27,0.1955,1
5646203,150,-0.0786,-0.2583,0.0264,-4.26,2.50,-0.26,0.2071,1
5646213,150,-0.0233,-0.1245,0.0005,-1.01,0.64,-1.60,0.2034,1
5646223,150,-0.0746,-0.1657,0.0322,-1.69,2.76,0.66,0.1903,1
5646233,150,-0.0226,-0.1693,-0.0002,-2.18,2.28,7.52,0.1881,1
5646243,150,-0.0370,-0.2878,0.0702,-5.11,3.15,6.56,0.1973,1
5646253,150,-0.0004,-0.1729,0.0080,-2.00,-0.39,1.56,0.2028,1
5646263,150,-0.0735,-0.2401,0.0274,-3.11,2.96,0.38,0.2138,1
5646273,150,-0.0142,-0.1216,0.0003,-0.80,0.75,-1.45,0.2134,1
5646283,150,-0.0744,-0.1586,0.0371,-0.47,2.60,-0.11,0.2056,1
5646293,150,-0.0283,-0.1342,-0.0075,-1.73,2.49,5.30,0.2004,1
5646303,150,-0.0466,-0.2362,0.0605,-4.13,3.54,5.21,0.1974,1
5646313,150,0.0054,-0.1859,0.0110,-2.60,0.25,2.55,0.2021,1
5646323,150,-0.0756,-0.2502,0.0342,-3.48,2.59,0.63,0.2107,1
5646333,150,-0.0202,-0.1448,-0.0019,-0.86,0.76,-0.63,0.2088,1
5646343,150,-0.0748,-0.1661,0.0418,-0.73,2.67,1.00,0.1954,1
5646353,150,-0.0121,-0.1440,-0.0019,-1.52,2.56,7.17,0.1931,1
5646363,150,-0.0416,-0.2507,0.0737,-3.67,3.08,5.56,0.1947,1
5646373,150,-0.0021,-0.1876,0.0013,-2.40,0.18,0.50,0.1998,1
5646383,150,-0.0823,-0.2311,0.0335,-2.73,2.44,-1.46,0.2070,1
5646393,150,-0.0362,-0.1075,-0.0104,-0.95,1.50,-2.27,0.2056,1
5646403,150,-0.0830,-0.1427,0.0352,-1.26,2.90,1.66,0.1973,1
5646413,150,-0.0128,-0.1609,-0.0036,-1.72,2.53,6.90,0.1951,1
5646423,150,-0.0682,-0.2748,0.0618,-4.29,2.51,4.45,0.1988,1
5646433,150,-0.0341,-0.1983,0.0348,-1.41,0.21,0.86,0.2038,1
5646443,150,-0.0352,-0.2055,0.0116,-2.42,2.92,0.79,0.2060,1
5646453,150,-0.0376,-0.1557,0.0251,-1.46,0.84,-3.47,0.2073,1
5646463,150,-0.0513,-0.1308,0.0100,-1.02,2.66,1.02,0.1948,1
5646473,150,-0.0536,-0.1847,0.0221,-3.22,2.10,6.15,0.1954,1
5646483,150,-0.0325,-0.2572,0.0379,-5.09,3.27,9.34,0.1972,1
5646493,150,-0.0230,-0.2095,0.0323,-2.45,0.15,3.37,0.2053,1
5646503,150,-0.0473,-0.1964,0.0156,-1.84,2.57,0.51,0.2083,1
5646513,150,-0.0281,-0.1086,0.0183,-0.43,0.71,-3.62,0.2052,1
5646523,150,-0.0713,-0.1067,0.0183,-0.42,2.63,-0.47,0.1881,1
5646533,150,-0.0425,-0.1371,0.0086,-1.57,2.42,4.61,0.1824,1
5646543,150,-0.0237,-0.2180,0.0449,-3.89,3.29,5.90,0.1842,1
5646553,150,-0.0192,-0.2211,0.0303,-3.10,0.10,2.89,0.1906,1
5646563,150,-0.0646,-0.2575,0.0186,-4.26,2.44,0.34,0.2035,1
5646573,150,-0.0276,-0.1389,0.0105,-1.63,0.48,-2.11,0.1992,1
5646583,150,-0.0685,-0.1581,0.0180,-1.42,2.77,1.09,0.1893,1
5646593,150,-0.0312,-0.1795,0.0094,-2.07,2.28,6.15,0.1860,1
5646603,150,-0.0213,-0.2549,0.0571,-4.50,3.26,6.52,0.1933,1
5646613,150,-0.0107,-0.1820,0.0197,-2.61,-0.31,1.18,0.1986,1
5646623,150,-0.0644,-0.2174,0.0136,-2.47,3.00,1.09,0.2072,1
5646633,150,-0.0209,-0.1504,0.0183,-1.19,0.79,-2.06,0.2078,1
5646643,150,-0.0648,-0.1321,0.0200,0.02,2.73,0.09,0.2009,1
5646653,150,-0.0530,-0.1670,0.0045,-1.82,2.27,3.55,0.1960,1
5646663,150,-0.0405,-0.1942,0.0404,-3.69,3.70,5.85,0.1883,1
5646673,150,-0.0025,-0.2180,0.0341,-3.27,0.34,3.24,0.1957,1
5646683,150,-0.0544,-0.2325,0.0185,-3.47,2.58,1.79,0.2026,1
5646693,150,-0.0325,-0.1700,0.0118,-1.34,0.51,-1.24,0.2018,1
5646703,150,-0.0627,-0.1345,0.0217,-0.21,2.61,0.98,0.1900,1
5646713,150,-0.0284,-0.1649,0.0155,-1.52,2.21,5.15,0.1886,1
5646723,150,-0.0258,-0.2240,0.0461,-3.54,3.56,6.88,0.1889,1
5646733,150,-0.0142,-0.2110,0.0255,-2.80,0.38,0.89,0.1947,1
5646743,150,-0.0601,-0.2234,0.0148,-2.78,2.47,0.69,0.2026,1
5646753,150,-0.0532,-0.1557,0.0100,-1.69,1.15,-3.03,0.2018,1
5646763,150,-0.0760,-0.1093,0.0139,-1.18,2.84,1.26,0.1960,1
5646773,150,-0.0477,-0.1561,0.0120,-1.54,1.92,6.01,0.1903,1
5646783,150,-0.0345,-0.2443,0.0404,-4.09,3.24,6.74,0.1916,1
5646793,150,-0.0222,-0.1952,0.0238,-1.25,0.19,0.50,0.1940,1
5646803,150,-0.0601,-0.2043,0.0204,-2.50,2.87,0.33,0.1999,1
5646813,150,-0.0350,-0.1396,0.0173,-1.29,0.72,-2.75,0.1981,1
5646823,150,-0.0461,-0.1424,0.0225,-1.34,2.79,1.15,0.1904,1
5646833,150,-0.0467,-0.1835,0.0137,-3.05,1.89,6.37,0.1879,1
5646843,150,-0.0416,-0.2661,0.0386,-5.37,3.44,8.56,0.1932,1
5646853,150,-0.0231,-0.2073,0.0233,-2.56,0.01,3.43,0.1975,1
5646863,150,-0.0560,-0.2070,0.0201,-1.87,2.50,0.05,0.2046,1
5646873,150,-0.0194,-0.1029,0.0105,-0.34,0.69,-3.05,0.2007,1
5646883,150,-0.0570,-0.1115,0.0265,-0.39,2.77,-0.05,0.1889,1
5646893,150,-0.0362,-0.1377,0.0009,-1.35,2.34,4.93,0.1838,1
5646903,150,-0.0305,-0.2318,0.0531,-4.26,3.34,5.83,0.1870,1
5646913,150,-0.0093,-0.2052,0.0193,-2.82,0.07,2.47,0.1927,1
5646923,150,-0.0730,-0.2594,0.0231,-4.28,2.34,-0.50,0.2053,1
5646933,150,-0.0105,-0.1132,0.0078,0.18,1.59,3.37,0.1996,1
5646943,150,-0.0707,-0.1680,0.0305,-1.60,2.85,1.24,0.1893,1
5646953,150,-0.0223,-0.1819,0.0018,-2.66,2.10,6.76,0.1866,1
5646963,150,-0.0317,-0.2630,0.0656,-4.74,3.17,5.74,0.1939,1
5646973,150,-0.0065,-0.1722,0.0124,-2.47,-0.34,1.31,0.1987,1
5646983,150,-0.0671,-0.2296,0.0234,-2.73,3.00,0.29,0.2089,1
5646993,150,-0.0419,-0.2006,0.0464,-2.14,1.50,-2.27,0.2145,1
5647003,150,-0.0331,-0.0832,-0.0077,0.44,1.67,-0.87,0.2027,1
5647013,150,-0.0293,-0.1546,-0.0004,-2.00,2.25,4.70,0.1982,1
5647023,150,-0.0169,-0.1516,0.0103,-2.88,3.24,6.00,0.1852,1
5647033,150,-0.0203,-0.2554,0.0609,-3.85,1.75,3.94,0.1999,1
5647043,150,-0.0175,-0.1919,0.0026,-2.50,1.82,2.34,0.2006,1
5647053,150,-0.0557,-0.2109,0.0382,-2.02,1.23,-1.08,0.2045,1
5647063,150,-0.0422,-0.0941,0.0007,0.50,1.74,-0.69,0.1882,1
5647073,150,-0.0776,-0.1758,0.0352,-1.29,2.61,3.32,0.1904,1
5647083,150,-0.0151,-0.1861,0.0151,-2.81,3.34,7.60,0.1843,1
5647093,150,-0.0363,-0.2509,0.0621,-3.63,1.40,2.12,0.1907,1
5647103,150,-0.0244,-0.1991,-0.0035,-2.46,1.56,2.16,0.1990,1
5647113,150,-0.0750,-0.2128,0.0343,-2.44,1.78,-2.80,0.2057,1
5647123,150,-0.0281,-0.0918,-0.0078,-1.14,1.93,-0.35,0.2023,1
5647133,150,-0.0699,-0.1595,0.0303,-1.90,2.42,4.98,0.1926,1
5647143,150,-0.0153,-0.2074,0.0130,-3.00,2.95,7.95,0.1943,1
5647153,150,-0.0442,-0.2199,0.0578,-2.02,1.05,0.67,0.1954,1
5647163,150,-0.0291,-0.1783,-0.0036,-2.10,2.11,1.49,0.2010,1
5647173,150,-0.0602,-0.1973,0.0406,-2.13,1.70,-2.46,0.2025,1
5647183,150,-0.0219,-0.1193,0.0017,-0.75,1.85,-0.18,0.1974,1
5647193,150,-0.0798,-0.1938,0.0318,-2.84,1.96,5.85,0.1914,1
5647203,150,-0.0114,-0.2165,0.0152,-4.25,2.92,9.73,0.1932,1
5647213,150,-0.0322,-0.2297,0.0596,-2.89,0.85,3.57,0.1946,1
5647223,150,-0.0230,-0.1579,-0.0060,-1.28,1.98,1.10,0.1987,1
5647233,150,-0.0447,-0.1559,0.0385,-1.39,1.26,-4.19,0.1978,1
5647243,150,-0.0345,-0.0818,-0.0030,-0.05,1.85,-1.55,0.1887,1
5647253,150,-0.0732,-0.1617,0.0260,-1.77,2.92,3.62,0.1829,1
5647263,150,-0.0027,-0.1749,0.0197,-3.04,2.95,5.95,0.1824,1
5647273,150,-0.0358,-0.2624,0.0559,-3.73,0.90,4.06,0.1902,1
5647283,150,-0.0355,-0.2343,-0.0007,-3.82,1.69,2.03,0.2008,1
5647293,150,-0.0469,-0.1891,0.0312,-2.22,1.12,-2.31,0.1993,1
5647303,150,-0.0460,-0.1181,-0.0025,-0.69,2.01,-0.04,0.1913,1
5647313,150,-0.0609,-0.1936,0.0294,-1.63,2.66,4.50,0.1873,1
5647323,150,0.0002,-0.2121,0.0333,-3.71,3.08,7.37,0.1927,1
5647333,150,-0.0192,-0.2207,0.0495,-3.22,0.39,2.48,0.1988,1
5647343,150,-0.0392,-0.1915,-0.0016,-2.25,2.50,2.24,0.2063,1
5647353,150,-0.0370,-0.1912,0.0399,-2.05,1.11,-2.41,0.2080,1
5647363,150,-0.0424,-0.0913,-0.0005,0.57,2.07,-0.55,0.2030,1
5647373,150,-0.0640,-0.1876,0.0216,-1.70,2.37,2.56,0.1945,1
5647383,150,-0.0213,-0.1582,0.0173,-3.05,3.33,5.93,0.1866,1
5647393,150,-0.0222,-0.2487,0.0499,-3.69,1.26,3.84,0.1934,1
5647403,150,-0.0306,-0.2070,0.0054,-2.86,2.25,2.47,0.2004,1
5647413,150,-0.0488,-0.1948,0.0318,-1.51,0.85,-1.28,0.2003,1
5647423,150,-0.0487,-0.1054,0.0057,0.29,2.11,0.01,0.1919,1
5647433,150,-0.0485,-0.1648,0.0282,-1.01,2.49,4.12,0.1863,1
5647443,150,-0.0127,-0.1991,0.0312,-2.92,3.53,7.02,0.1870,1
5647453,150,-0.0245,-0.2243,0.0414,-3.02,0.59,1.37,0.1905,1
5647463,150,-0.0410,-0.2232,0.0076,-2.90,2.21,1.94,0.2011,1
5647473,150,-0.0533,-0.1793,0.0236,-1.82,1.19,-3.20,0.2000,1
5647483,150,-0.0518,-0.0971,-0.0003,-1.19,2.50,0.78,0.1966,1
5647493,150,-0.0494,-0.1555,0.0168,-1.54,2.17,5.87,0.1867,1
5647503,150,-0.0232,-0.2452,0.0367,-4.05,3.14,6.98,0.1915,1
5647513,150,-0.0278,-0.1900,0.0273,-1.27,0.03,0.27,0.1905,1
5647523,150,-0.0475,-0.1994,0.0130,-2.50,2.90,0.77,0.1979,1
5647533,150,-0.0330,-0.1498,0.0209,-1.56,0.85,-3.09,0.1963,1
5647543,150,-0.0475,-0.1374,0.0172,-1.34,2.72,1.11,0.1913,1
5647553,150,-0.0820,-0.2044,0.0415,-3.13,2.45,5.35,0.1907,1
5647563,150,-0.0145,-0.1920,0.0026,-3.51,2.33,6.94,0.1868,1
5647573,150,-0.0554,-0.2453,0.0611,-3.01,1.79,3.19,0.1951,1
5647583,150,-0.0303,-0.1585,-0.0093,-1.31,1.53,0.95,0.1986,1
5647593,150,-0.0533,-0.1774,0.0432,-1.42,2.20,-2.67,0.2009,1
5647603,150,-0.0192,-0.0915,-0.0046,-0.24,1.35,-1.02,0.1872,1
5647613,150,-0.0796,-0.1677,0.0387,-1.67,2.67,3.08,0.1868,1
5647623,150,-0.0068,-0.1650,0.0050,-3.24,2.47,5.89,0.1827,1
5647633,150,-0.0431,-0.2549,0.0656,-4.04,1.97,4.12,0.1952,1
5647643,150,-0.0147,-0.2068,-0.0044,-2.96,0.95,1.54,0.2007,1
5647653,150,-0.0571,-0.2088,0.0402,-2.70,2.02,-1.80,0.2002,1
5647663,150,-0.0316,-0.1133,-0.0125,-0.37,1.55,-0.34,0.1944,1
5647673,150,-0.0816,-0.2164,0.0452,-2.44,2.73,4.01,0.1914,1
5647683,150,-0.0364,-0.1086,0.0123,0.87,0.04,-2.84,0.1880,1
5647693,150,-0.0389,-0.2353,0.0589,-3.36,2.02,2.25,0.1944,1
5647703,150,-0.0193,-0.1492,-0.0098,-1.55,1.30,2.08,0.1979,1
5647713,150,-0.0646,-0.2247,0.0500,-2.37,2.43,-1.14,0.2032,1
5647723,150,-0.0239,-0.0896,-0.0060,0.14,1.01,-1.43,0.1986,1
5647733,150,-0.0716,-0.1874,0.0405,-1.25,2.96,1.40,0.1911,1
5647763,150,-0.0137,-0.1623,-0.0089,-1.82,0.83,2.09,0.1945,1
5647773,150,-0.0555,-0.2240,0.0432,-2.34,2.56,-0.54,0.1944,1
5647783,150,-0.0215,-0.1026,-0.0055,0.34,1.03,-1.89,0.1938,1
873,150,-0.0445,-0.2440,0.0578,-2.88,3.26,4.40,0.1935,1
5647883,150,-0.0252,-0.1828,0.0047,-2.07,0.34,0.21,0.1993,1
5647893,150,-0.0597,-0.2109,0.0305,-2.82,3.21,-0.08,0.2012,1
5647903,150,-0.0597,-0.2109,0.0305,-2.82,3.21,-0.08,0.2012,1
5647903,150,-0.0229,-0.1400,0.0114,-1.25,1.07,-0.78,0.2003,1
5648123,150,-0.0436,-0.2186,0.0651,-3.17,2.64,3.39,0.1834,1
5648133,150,-0.01436,-0.2186,0.0651,-3.17,2.64,3.39,0.1834,1
5648133,150,-0.01436,-0.2186,0.0651,-3.17,2.64,3.39,0.1834,1
5648133,150,-0.0182,-0.1507,0.0006,-1.74,1.05,1.59,0.1842,1
5648313,150,-0.0422,-0.1842,0.0029,-2.89,0.60,0.81,0.1847,1
5648323,150,-00.0422,-0.1842,0.0029,-2.89,0.60,0.81,0.1847,1
5648323,150,-00.0422,-0.1842,0.0029,-2.89,0.60,0.81,0.1847,1
5648323,150,-0.0599,-0.2471,0.0307,-3.59,3.21,0.24,0.1973,1
5648503,150,-0.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-00.0462,-0.2034,0.0176,-3.02,2.76,0.24,0.1940,1
5648513,150,-0.0294,-0.1480,0.0236,-1.04,0.18,-4.23,0.1848,1
5649453,150,-0.0211,-0.1493,-0.0025,-2.26,2.26,5.50,0.1856,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5649463,150,-0.0452,-0.2477,0.0589,-4.21,2.50,3.58,0.1919,1
5652503,150,0.0018,-0.1458,-0.0007,-1.86,1.69,5.40,0.1924,1
5652513,150,-0.0609,-0.2562,0.0584,-2.76,2.79,4.23,0.1973,1
5652973,150,-0.0513,-0.1538,0.0355,-1.43,3.39,2.60,0.1891,1
5652983,150,-0.0292,-0.1322,0.0078,-0.76,0.92,3.46,0.1797,1
5653083,150,-0.0462,-0.1274,-0.0049,-1.44,1.40,-0.55,0.1941,1
5653093,150,0.0462,-0.1274,-0.0049,-1.44,1.40,-0.55,0.1941,1
5653093,150,0.0462,-0.1274,-0.0049,-1.44,1.40,-0.55,0.1941,1
5653093,150,-0.0638,-0.1714,0.0358,-1.47,3.28,1.07,0.1903,1
3,150,-0.0410,-0.2568,0.0686,-3.45,2.31,3.95,0.1949,1
56531933,150,-0.0410,-0.2568,0.0686,-3.45,2.31,3.95,0.1949,1
56531933,150,-0.0410,-0.2568,0.0686,-3.45,2.31,3.95,0.1949,1
56531933,150,-0.0410,-0.2568,0.0686,-3.45,2.31,3.95,0.1949,1
5653193,150,0.0023,-0.1838,-0.0015,-2.29,0.80,-0.60,0.1946,1
5653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
55653283,150,-0.0635,-0.1612,0.0430,-1.65,1.75,1.41,0.1895,1
