time,pwm,ax,ay,az,gx,gy,gz,vibration,label
871495,0,0.1368,-0.3615,0.0950,11.37,3.42,4.59,0.2179,2
871505,0,0.0640,-0.1487,-0.0253,31.24,14.25,54.06,0.2097,2
871515,0,0.0414,0.0385,-0.0414,26.50,13.34,60.63,0.2027,2
871525,0,-0.2836,0.5321,-0.1573,-2.96,7.24,43.00,0.2791,2
871535,0,-0.3854,0.6430,-0.1274,13.18,9.20,47.93,0.3532,2
871545,0,-0.1935,0.1700,0.0708,15.02,14.99,36.27,0.3617,2
871555,0,0.0124,0.4576,-0.1643,-23.91,-7.23,12.08,0.3922,2
871565,0,-0.2914,0.5116,-0.1694,-3.45,4.27,25.05,0.4348,2
871575,0,0.0128,0.2808,0.1038,-29.30,-5.27,-9.76,0.4420,2
871585,0,0.1615,-0.4519,0.0214,17.68,8.72,-1.52,0.4648,2
871595,0,0.0278,-0.1067,0.0445,18.79,-2.47,11.47,0.4490,2
871605,0,0.1874,-0.1763,0.0435,8.30,-1.63,29.89,0.4536,2
871615,0,-0.0239,0.1216,-0.0456,-7.97,-0.47,5.71,0.4550,2
871625,0,-0.0860,0.0390,0.0894,-7.22,2.40,-2.45,0.4121,2
871635,0,0.1027,0.0367,0.0096,6.46,0.71,14.65,0.3365,2
871645,0,0.0662,0.0454,-0.0096,-3.66,3.25,-1.64,0.3267,2
871655,0,-0.0857,0.1180,-0.0380,-6.31,4.53,-21.11,0.2922,2
871665,0,-0.1130,0.2132,-0.1019,-9.24,1.12,-17.62,0.2339,2
871675,0,-0.0256,0.1140,-0.1032,-12.23,0.69,-21.30,0.2194,2
871685,0,-0.0698,-0.2272,0.0504,-21.72,0.84,-35.66,0.1760,2
871695,0,-0.0159,-0.3070,-0.0109,-3.53,4.31,-27.15,0.1975,2
871705,0,-0.0510,0.1691,-0.0875,-2.94,-2.32,-9.61,0.1900,2
871715,0,0.1084,-0.3064,0.0642,0.11,4.89,-0.75,0.2129,2
871725,0,0.0884,-0.2503,0.0246,9.44,1.79,-4.04,0.2253,2
871735,0,0.0015,-0.0700,-0.0122,8.62,5.76,10.51,0.2237,2
871745,0,0.1672,-0.1618,-0.0398,8.65,5.09,12.39,0.2345,2
871755,0,0.1844,-0.3838,-0.0152,-0.23,1.89,17.89,0.2662,2
871765,0,0.2765,-0.8761,0.0968,6.93,6.35,10.88,0.3864,2
871775,0,0.2874,-0.4651,0.0645,-3.75,-3.63,-9.29,0.4210,2
871785,0,0.1335,0.0199,-0.0091,-11.98,-3.92,16.67,0.4161,2
871795,0,0.1162,-0.3889,0.0914,-5.26,6.36,8.10,0.4254,2
871805,0,0.0793,-0.4944,0.0521,10.34,2.08,-8.77,0.4499,2
871815,0,0.0028,-0.4556,0.0440,15.94,6.46,3.52,0.4609,2
871825,0,0.0090,-0.6550,0.0249,4.79,-8.46,17.89,0.4983,2
871885,0,0.0264,0.1431,-0.0731,-3.13,2.53,-4.78,0.3740,2
872065,0,0.0468,-0.0829,0.0072,-5.43,0.74,-0.56,0.4041,2
872075,0,-0.0395,-0.0763,-0.0015,-7.55,1.71,-5.54,0.3928,2
872295,0,-0.0238,-0.2949,0.0555,-7.11,0.90,-18.27,0.2770,2
872305,0,0.0769,-0.1815,0.0068,-16.08,-6.85,-29.82,0.2736,2
872315,0,0.0692,0.0990,0.0503,-18.63,-3.23,-29.44,0.2715,2
872315,0,0.0692,0.0990,0.0503,-18.63,-3.23,-29.44,0.2715,2
872324,0,0.0692,0.0990,0.0503,-18.63,-3.23,-29.44,0.2613,2
872425,0,0.0617,0.2184,-0.0172,-1.97,-1.97,-1.97,0.1357,2
875486,0,-0.0172,-0.3817,0.0717,-3.41,1.25,-14.98,0.2761,2
875556,0,-0.0380,-0.0458,-0.0084,-5.09,2.44,-0.92,0.2470,2
875566,0,-0.0271,-0.0699,-0.0715,-0.73,3.26,6.17,0.2470,2
875636,0,-0.0090,-0.0920,-0.0293,-1.61,1.61,6.50,0.1280,2
875646,0,-0.0264,-0.0562,0.0309,-3.34,1.02,3.02,0.0992,2
875656,0,-0.0363,-0.1720,0.0057,-2.62,2.34,2.58,0.1121,2
875666,0,0.0087,-0.0805,0.0095,6.03,1.16,7.56,0.1102,2
875676,0,-0.0602,-0.0444,-0.0055,-0.44,5.85,1.09,0.1105,2
875686,0,0.0010,0.0412,-0.0348,-12.31,-0.74,2.96,0.1019,2
875696,0,0.0077,-0.1039,0.0311,-10.24,3.83,-12.17,0.1032,2
875706,0,-0.0046,-0.1506,-0.0308,-4.46,2.66,-7.27,0.1043,2
875716,0,0.0411,-0.0959,0.0300,-0.30,-1.21,1.39,0.1090,2
875726,0,-0.0044,-0.0645,0.0117,-5.96,3.58,-1.07,0.1058,2
875736,0,-0.0159,-0.0835,-0.0199,-3.53,1.80,4.49,0.1049,2
875746,0,-0.0237,-0.1745,0.0084,2.23,2.06,2.76,0.1168,2
875756,0,0.0583,-0.0048,-0.0173,-0.34,-3.44,13.53,0.1045,2
875766,0,-0.0013,-0.0912,0.0400,-7.37,8.32,-2.90,0.1060,2
875776,0,-0.0781,-0.1469,0.0061,-2.40,6.26,-5.42,0.1160,2
875786,0,0.0123,-0.0158,0.0136,-1.66,-0.76,3.27,0.1150,2
875796,0,-0.0013,-0.1107,0.0165,-2.58,1.10,1.53,0.1153,2
875806,0,-0.0042,-0.0140,-0.0390,-0.60,1.34,0.95,0.1054,2
875816,0,-0.0317,-0.1102,0.0183,-3.33,2.93,-4.86,0.1062,2
875826,0,0.0394,-0.1040,0.0238,-1.27,4.11,2.32,0.1101,2
875836,0,-0.0377,-0.0898,0.0029,-0.68,6.72,-1.76,0.1110,2
875846,0,-0.0211,-0.1389,0.0144,1.57,3.30,1.72,0.1059,2
875856,0,0.0098,-0.0130,0.0008,-3.51,2.08,6.86,0.1042,2
875866,0,-0.0201,-0.1260,-0.0074,-2.95,4.35,0.50,0.1072,2
875876,0,-0.0186,-0.0445,-0.0137,-3.24,1.06,0.45,0.0948,2
875886,0,-0.0075,-0.1184,0.0150,-3.66,2.34,-4.39,0.1017,2
875896,0,0.0213,-0.1124,-0.0068,-5.11,0.76,1.36,0.1020,2
875906,0,-0.0335,-0.0708,0.0127,-3.35,2.88,-6.54,0.1043,2
875916,0,0.0079,-0.1055,-0.0220,-1.74,2.58,4.45,0.1034,2
875926,0,0.0021,-0.0516,0.0093,-1.98,1.44,3.45,0.0983,2
875936,0,0.0143,-0.1478,0.0129,-2.37,3.06,1.47,0.1046,2
875946,0,-0.0118,-0.0610,-0.0168,-2.52,2.20,3.47,0.0968,2
875956,0,0.0032,-0.1671,0.0195,-1.50,2.62,-0.16,0.1103,2
875966,0,0.0247,-0.0443,-0.0229,0.19,-2.60,8.79,0.1041,2
875976,0,0.0241,-0.0174,0.0454,-4.14,3.85,-1.12,0.1044,2
875986,0,0.0266,-0.0583,0.0239,-5.11,5.69,-1.55,0.0996,2
875996,0,-0.0361,-0.0697,0.0115,-0.57,-0.22,-2.92,0.0961,2
876006,0,0.0422,-0.0618,-0.0072,-4.26,2.17,5.69,0.0958,2
876016,0,-0.0113,-0.0565,0.0003,-2.30,3.01,-3.52,0.0913,2
876026,0,-0.0138,-0.1618,0.0023,-0.55,2.04,3.11,0.1035,2
876036,0,0.0373,-0.0450,-0.0037,-1.79,0.22,7.09,0.0939,2
876046,0,-0.0091,-0.1626,0.0209,-2.66,4.39,-2.60,0.1054,2
876056,0,0.0186,-0.0950,-0.0259,1.87,0.44,10.15,0.0963,2
876066,0,0.0020,-0.1068,0.0416,-1.58,3.53,4.08,0.1014,2
876076,0,-0.0098,-0.1259,-0.0270,2.77,2.90,11.41,0.1080,2
876086,0,-0.0029,-0.0542,0.0009,1.34,2.63,6.66,0.1072,2
876096,0,-0.0170,-0.1089,0.0068,-3.21,2.17,2.27,0.1099,2
876106,0,-0.0186,-0.0534,-0.0090,-4.81,3.10,2.29,0.1088,2
876116,0,-0.0068,-0.1258,0.0184,-6.94,3.14,-10.21,0.1146,2
876126,0,0.0061,-0.0377,-0.0168,-7.82,-0.01,-0.01,0.1033,2
876136,0,-0.0344,-0.0970,0.0175,-3.01,0.68,-3.26,0.1068,2
876146,0,0.0198,-0.0303,-0.0336,-1.92,2.73,8.98,0.0946,2
876156,0,0.0191,-0.1116,-0.0192,-2.35,3.22,2.44,0.0963,2
876166,0,-0.0025,-0.1307,-0.0017,-1.16,2.44,2.81,0.0983,2
876176,0,0.0065,-0.0598,-0.0079,0.18,1.09,7.63,0.0915,2
876186,0,-0.0270,-0.0445,-0.0170,-2.47,4.36,-1.23,0.0915,2
876196,0,-0.0052,-0.0983,0.0109,-1.79,1.93,5.02,0.0902,2
876206,0,-0.0279,-0.1292,0.0706,-5.35,2.03,-2.24,0.1003,2
876216,0,0.0277,-0.1869,0.0386,-2.66,1.38,3.58,0.1102,2
876226,0,0.0845,-0.1433,0.0738,2.51,1.94,0.57,0.1236,2
876236,0,0.0848,-0.2144,0.0221,6.53,6.69,1.42,0.1399,2
876246,0,0.0239,0.0103,-0.0599,8.37,6.43,11.15,0.1405,2
876256,0,-0.1402,0.1471,-0.0715,3.63,9.45,2.41,0.1519,2
876266,0,-0.0300,-0.0361,-0.0112,-13.47,-1.52,2.44,0.1470,2
876276,0,-0.0756,0.1021,-0.0423,-6.29,-1.26,-0.39,0.1517,2
876286,0,-0.0380,-0.0522,-0.0553,-9.16,-2.64,0.69,0.1531,2
876296,0,0.0330,0.2176,-0.0913,12.27,5.71,19.84,0.1678,2
876305,0,0.0330,0.2176,-0.0913,12.27,5.71,19.84,0.1777,2
876316,0,-0.0972,-0.3173,0.0305,-6.06,1.17,17.30,0.1974,2
876326,0,-0.1242,-0.1858,0.0546,-11.73,7.15,-4.76,0.2023,2
876336,0,-0.0928,-0.5418,0.0100,-11.38,2.09,4.79,0.2565,2
876346,0,0.0187,-0.1812,0.0712,-0.82,0.69,-16.34,0.2631,2
876356,0,0.0344,-0.1270,-0.0577,1.18,4.33,0.41,0.2581,2
876366,0,0.0173,0.2133,-0.0877,3.29,-1.11,11.34,0.2678,2
876376,0,0.0007,0.0673,-0.0070,-5.11,6.45,6.17,0.2653,2
876386,0,-0.0536,-0.1176,-0.0029,-3.60,2.10,3.79,0.2671,2
876396,0,-0.0257,-0.1353,0.0601,-0.12,-0.08,6.78,0.2606,2
876406,0,0.0501,-0.3189,0.0040,5.77,4.84,11.75,0.2696,2
876416,0,-0.0260,-0.0251,-0.0103,0.92,2.55,-17.60,0.2484,2
876426,0,-0.0362,0.0424,-0.0587,-4.37,2.83,1.13,0.2389,2
876436,0,0.0023,0.1626,-0.0331,-11.07,-4.77,-1.74,0.1721,2
876446,0,0.0344,-0.2108,0.0441,4.34,11.92,-26.11,0.1747,2
876456,0,-0.0192,-0.2353,-0.0678,0.29,-2.32,15.18,0.1858,2
876466,0,0.0134,-0.0581,0.0635,0.22,-1.59,6.32,0.1730,2
876476,0,0.0031,-0.0733,0.0045,-4.04,9.54,8.51,0.1732,2
876486,0,-0.0498,-0.1101,-0.0266,1.61,0.40,4.11,0.1728,2
876496,0,-0.0533,-0.0601,-0.0097,-3.47,0.22,1.33,0.1681,2
876506,0,-0.0163,0.0733,0.0056,-8.05,2.05,-3.38,0.1356,2
876516,0,-0.1158,-0.1649,0.0023,-3.81,5.69,-14.95,0.1494,2
876526,0,0.0403,-0.1820,-0.0255,0.90,-0.53,3.83,0.1587,2
876536,0,0.0042,-0.1039,0.0462,-5.14,0.57,-1.08,0.1541,2
876546,0,0.0144,-0.1095,-0.0063,1.11,3.01,9.01,0.1421,2
876556,0,0.0048,-0.0368,-0.0136,-2.66,2.48,8.31,0.1197,2
876566,0,-0.0149,-0.1322,0.0192,-5.36,2.96,0.17,0.1240,2
876576,0,0.0347,-0.0182,-0.0203,-4.17,2.19,-0.35,0.1226,2
876586,0,-0.0492,-0.1971,0.0374,-5.79,0.66,-7.50,0.1333,2
876595,0,-0.0492,-0.1971,0.0374,-5.79,0.66,-7.50,0.1462,2
876606,0,0.0326,-0.1521,0.0518,-3.95,6.04,-2.10,0.1533,2
876616,0,0.0426,0.0450,-0.0463,-0.01,-0.01,-0.01,0.1415,2
876626,0,-0.0140,-0.0509,-0.0529,-4.84,-1.80,-3.27,0.1306,2
876636,0,-0.0254,-0.0482,0.0212,-5.46,-0.58,4.50,0.1269,2
876646,0,0.0708,-0.1511,0.0467,-1.15,1.39,1.41,0.1337,2
876656,0,-0.0464,0.1126,-0.1051,3.84,2.70,9.28,0.1425,2
876666,0,0.0454,-0.2614,0.0437,2.48,3.14,9.15,0.1604,2
876676,0,0.0123,-0.1696,0.0580,-0.21,3.98,-6.40,0.1696,2
876686,0,-0.0635,0.0659,-0.0774,3.71,2.79,4.75,0.1611,2
876696,0,-0.0744,0.2180,-0.0763,-2.03,0.95,6.02,0.1660,2
876706,0,-0.0090,0.0467,0.0286,-8.72,0.88,0.11,0.1587,2
876716,0,0.0186,-0.1752,0.0273,-9.57,1.05,-0.65,0.1666,2
876726,0,-0.0171,-0.2126,0.0643,-0.53,2.40,-0.89,0.1794,2
876736,0,-0.0094,-0.0328,-0.0598,9.19,1.63,9.17,0.1797,2
876746,0,-0.0392,-0.1803,0.0374,3.35,3.07,-10.10,0.1812,2
876756,0,-0.0192,-0.0272,-0.0647,0.62,2.36,9.34,0.1755,2
876766,0,0.0400,-0.0630,-0.0223,-6.99,1.25,-9.91,0.1554,2
876776,0,-0.0031,-0.1561,0.0045,-7.11,5.32,-10.91,0.1529,2
876786,0,0.0151,-0.0928,-0.0539,4.76,-1.58,1.72,0.1520,2
876796,0,-0.0417,-0.1568,0.0260,4.04,1.76,7.33,0.1411,2
876806,0,0.0128,-0.1435,-0.0023,5.66,1.13,14.96,0.1473,2
876816,0,0.0051,-0.0091,-0.1016,6.37,4.10,15.73,0.1398,2
876826,0,0.0571,-0.0759,0.0275,-7.98,4.16,5.31,0.1248,2
876836,0,0.0416,-0.0271,0.0001,-9.53,-0.53,-0.56,0.1239,2
876845,0,0.0416,-0.0271,0.0001,-9.53,-0.53,-0.56,0.1097,2
876856,0,-0.0193,-0.1406,0.0308,-5.57,1.17,-4.97,0.1167,2
876866,0,-0.0198,-0.0670,0.0358,-5.74,2.02,-7.29,0.1168,2
876876,0,0.0136,-0.4385,-0.0082,3.47,3.58,10.92,0.1745,2
876886,0,0.0505,-0.0551,0.0589,-3.00,1.17,-2.03,0.1737,2
876896,0,-0.0480,-0.0263,-0.0880,8.37,3.00,14.01,0.1690,2
876906,0,0.0012,-0.0476,-0.0620,14.08,4.26,18.19,0.1646,2
876916,0,-0.0376,0.2870,-0.0026,0.08,2.18,9.72,0.1855,2
876926,0,0.0270,0.1274,-0.0603,-4.62,-0.66,0.89,0.1884,2
876936,0,-0.0386,-0.1112,-0.0849,13.71,3.68,7.08,0.1933,2
876946,0,0.0119,-0.1211,-0.0157,-20.24,-4.26,-2.48,0.1965,2
876956,0,0.0916,-0.2184,0.0287,-9.79,-1.13,-1.21,0.2054,2
876966,0,-0.0310,-0.2091,-0.0140,-8.37,3.27,-13.31,0.2146,2
876976,0,-0.0132,-0.0939,-0.0469,8.66,-2.49,14.22,0.1671,2
876986,0,-0.0004,-0.0630,0.0376,-6.11,5.45,-6.53,0.1660,2
876996,0,-0.0331,-0.0455,-0.0568,-3.29,2.64,5.26,0.1647,2
877006,0,0.0282,-0.1090,-0.0235,-4.40,-0.53,2.74,0.1669,2
877016,0,0.0283,-0.0925,-0.0031,-2.06,2.82,-0.49,0.1428,2
877026,0,-0.0641,-0.0534,-0.0288,4.09,2.47,10.16,0.1383,2
877036,0,0.0255,-0.0770,0.0541,-9.89,2.55,-2.88,0.1340,2
877046,0,0.0307,-0.1437,0.0022,-6.73,5.35,-1.16,0.1365,2
877056,0,-0.0058,-0.0675,-0.0247,-7.92,-1.27,-0.60,0.1160,2
877066,0,0.0447,-0.1211,-0.0210,-3.98,2.96,-3.31,0.1033,2
877076,0,-0.0225,-0.1377,0.0286,-3.58,2.02,0.06,0.1076,2
877086,0,0.0057,-0.1009,-0.0203,-3.85,1.33,4.25,0.1101,2
877096,0,-0.0337,-0.0820,-0.0033,-3.53,0.77,7.14,0.1107,2
877106,0,0.0166,-0.0889,0.0012,-2.87,3.15,-1.40,0.1084,2
877206,0,-0.0243,-0.2349,0.0087,0.33,1.37,-3.00,0.1562,2
877216,0,-0.0499,-0.1606,0.0156,3.36,2.24,6.15,0.1622,2
878506,0,-0.0920,-0.3285,0.0161,-5.72,8.65,0.19,0.1772,2
878516,0,-0.1037,-0.1727,-0.0291,12.48,2.02,10.77,0.1796,2
878526,0,-0.0384,0.0166,0.0388,-8.60,4.75,-28.98,0.1529,2
878756,0,0.0435,0.0932,-0.0455,-0.76,-2.74,5.79,0.1533,2
878766,0,0.0154,0.14640932,-0.0455,-0.76,-2.74,5.79,0.1533,2
878766,0,0.0154,0.14640932,-0.0455,-0.76,-2.74,5.79,0.1533,2
878766,0,0.0154,0.1464,-0.0037,-8.74,-0.20,8.95,0.1434,2
878996,0,0.0081,-0.3006,0.0246,-11.19,3.64,-4.59,0.1969,2
879006,0,0.0333,-0.3658,0.0287,3.08,1.50,6.08,0.2138,2
879016,0,-0.1040,-0.5966,0.0482,15.66,1.93,2.03,0.2764,2
879026,0,-0.1070,-0.7032,08,-18.53,-2.26,-13.17,0.2331,2
879286,0,-0.0164,-0.2774,0.0544,-10.61,2.50,-12.56,0.2308,2
879296,0,0.0644,-0.0955,0.0117,-8.12,-1.40,-6.38,0.2303,2
879366,0,0.0132,-613,-0.0248,-8.37,-2.75,-23.15,0.4317,2
879626,0,-0.0823,-0.0271,-0.0730,-14.16,0.20,-5.69,0.4314,2
879636,0,0.1591,-0.2558,0.0583,-4.45,-0.15,-8.53,0.4191,2
879646,0,0.0501,-0.0527,0.0151,-3.16,-0.08,0.09,0.4175,2
880655,0,0.0501,-0.0527,0.0151,-3.16,-0.08,0.09,0.4113,2
880658,0,0.4884,0.4643,-0.0159,27.28,14.06,51.15,0.4310,2
880667,0,0.1908,0.0355,0.0348,32.90,15.88,78.53,0.3022,2
880677,0,-0.0064,-0.2935,0.0590,10.40,6.68,31.76,0.3116,2
880687,0,-0.0215,0.0284,0.0338,-12.44,-2.71,-35.65,0.2956,2
880697,0,0.0212,-0.1331,-0.0144,-17.02,0.21,-16.95,0.2699,2
880707,0,0.2293,-0.3703,0.0327,-1.27,-0.85,-16.38,0.3021,2
880717,0,0.1573,-0.8810,0.0450,21.72,6.93,2.85,0.4126,2
880727,0,0.2471,-0.7834,-0.0041,19.99,0.47,29.70,0.4778,2
880737,0,0.1854,-0.5870,0.0172,-9.70,-9.94,3.16,0.5155,2
880747,0,0.1275,0.3409,-0.0967,-29.66,-6.89,-6.31,0.5285,2
880757,0,0.0946,0.0230,0.0119,-33.79,1.26,-26.69,0.4846,2
880767,0,0.0281,-0.2413,0.0173,-11.44,0.00,-52.18,0.4867,2
880777,0,-0.0521,-0.0993,-0.0554,-5.39,-4.40,-25.29,0.4790,2
880787,0,0.1416,-0.2638,0.0249,-0.76,0.92,-10.54,0.4881,2
880797,0,0.1937,-0.5157,0.0134,4.01,0.95,4.85,0.5165,2
880807,0,0.2062,-0.6076,0.0715,9.79,3.53,14.51,0.5379,2
880817,0,0.2845,-0.4406,0.0745,2.17,2.95,-1.58,0.4870,2
880827,0,0.1799,-0.1566,0.0498,0.08,2.60,7.66,0.4191,2
880837,0,0.0313,0.0663,0.0737,-7.97,-0.16,-10.86,0.3725,2
880847,0,-0.0621,0.1042,-0.0308,-1.85,4.83,-7.60,0.3552,2
880857,0,-0.1054,0.2113,-0.0678,1.12,0.98,-12.64,0.3623,2
880867,0,0.2222,-0.5462,0.0859,4.27,9.17,-13.15,0.4010,2
880877,0,0.0222,-0.2959,0.0487,35.53,20.37,42.43,0.4102,2
880887,0,-0.2528,0.0598,-0.0822,-30.04,-8.30,2.63,0.4083,2
880897,0,0.2497,-0.2643,-0.0129,-34.89,-10.53,-19.76,0.3867,2
880907,0,0.1303,-0.2124,0.0634,-13.79,-2.00,-14.84,0.3384,2
880917,0,0.1066,-0.5669,0.1290,14.05,12.92,4.85,0.3484,2
880927,0,0.1140,-0.4963,0.0670,35.91,13.78,32.49,0.3766,2
880937,0,0.0084,-0.1029,0.0372,23.97,12.50,52.95,0.3768,2
880947,0,0.0538,0.1154,-0.0358,10.38,7.59,45.89,0.3770,2
880957,0,-0.2189,0.0843,-0.0718,-1.84,5.85,13.40,0.3770,2
880967,0,-0.1790,-0.0089,-0.0387,-12.64,3.73,-14.84,0.3316,2
880977,0,-0.0201,-0.0482,-0.0544,-9.27,-2.86,-15.27,0.3186,2
880987,0,-0.0137,-0.1140,0.0153,-8.50,-1.97,-1.97,0.3089,2
880997,0,0.1089,-0.1549,0.0337,-5.05,-0.37,0.93,0.2930,2
881007,0,0.1393,-0.1805,0.0393,-3.11,2.40,5.71,0.2909,2
881017,0,0.0252,-0.2969,0.0800,6.28,9.29,0.72,0.2433,2
881027,0,-0.0806,-0.2128,-0.0189,10.13,11.76,23.91,0.1950,2
881037,0,0.1698,-0.1740,0.0364,0.06,7.21,2.94,0.2070,2
881047,0,-0.2370,0.3588,-0.1464,-3.89,-0.16,11.18,0.2485,2
881057,0,-0.1025,0.2526,-0.1160,-10.56,-5.95,8.80,0.2540,2
881067,0,-0.0007,-0.0865,-0.0126,-17.71,-6.05,-14.29,0.2488,2
881077,0,0.1897,-0.4739,0.0430,-10.43,1.01,-17.37,0.2959,2
881087,0,0.2827,-0.5456,0.0866,10.02,2.53,-7.31,0.3532,2
881097,0,0.2934,-0.5130,0.1061,10.34,4.21,-8.17,0.3964,2
881107,0,0.1566,-0.0223,0.0469,-3.34,0.14,-8.68,0.3930,2
881117,0,-0.0903,0.0808,-0.0049,6.50,9.73,19.05,0.3827,2
881127,0,-0.1654,0.1983,-0.0621,4.34,8.11,7.83,0.3851,2
881137,0,-0.2118,0.4746,-0.1384,-2.93,0.10,5.49,0.4137,2
881147,0,-0.1965,0.0958,-0.0972,-7.23,-1.28,-8.39,0.3953,2
881157,0,-0.0470,-0.1104,-0.0449,-21.39,-8.81,-1.79,0.3861,2
881167,0,-0.0430,-0.1443,0.0263,-22.10,-3.96,-5.10,0.3882,2
881177,0,0.0667,-0.2574,0.0574,-25.15,-1.36,-12.27,0.3631,2
881187,0,0.1203,-0.2570,0.0428,-9.62,3.44,-15.74,0.3187,2
881197,0,0.0109,-0.3486,0.0891,9.42,8.92,-5.39,0.2801,2
881207,0,-0.0290,-0.2094,-0.0030,8.65,4.06,19.47,0.2832,2
881217,0,-0.1548,0.2072,-0.0544,4.59,4.05,18.41,0.2928,2
881227,0,-0.1235,0.1519,-0.0726,-5.84,0.13,7.66,0.2882,2
881237,0,-0.0997,-0.0082,-0.0677,-8.47,-2.77,-2.57,0.2357,2
881247,0,0.1100,-0.1877,0.0323,-6.49,2.29,-1.76,0.2338,2
881257,0,0.3096,-0.2404,0.0246,-1.30,3.82,9.31,0.2617,2
881267,0,0.1846,0.0792,0.0231,-6.15,-1.92,7.72,0.2650,2
881277,0,0.1333,-0.2296,0.0786,-8.62,7.91,10.76,0.2655,2
881287,0,0.0511,-0.3297,0.0942,5.59,3.50,-21.79,0.2725,2
881297,0,0.1626,-0.4330,0.0465,-11.73,-0.26,-22.85,0.2880,2
881307,0,-0.2428,0.4270,-0.1144,13.33,8.50,17.76,0.3223,2
881317,0,-0.2336,0.5668,-0.1529,-3.47,-0.21,22.31,0.3699,2
881327,0,0.1303,0.6805,-0.1357,-13.04,-5.16,9.34,0.4270,2
881337,0,-0.0778,0.2372,-0.0925,-24.09,-7.25,-11.59,0.4335,2
881347,0,0.1806,-0.6164,0.1040,-16.40,0.39,-29.07,0.4748,2
881357,0,0.2951,-0.7599,0.1082,13.04,3.18,-12.94,0.5269,2
881367,0,0.1932,-0.5352,0.0721,14.78,8.30,-0.50,0.5536,2
881377,0,0.0200,-0.2505,-0.0074,-19.32,-5.33,4.72,0.5524,2
881387,0,-0.0565,-0.2588,0.0136,8.13,6.85,12.85,0.5478,2
881397,0,0.0902,-0.0877,-0.0061,-3.42,6.58,-0.83,0.5292,2
881407,0,-0.1234,0.1230,-0.0954,-3.85,0.06,-3.85,0.5085,2
881417,0,-0.1261,0.0899,-0.0941,-10.47,-4.56,-7.16,0.4711,2
881427,0,0.0055,-0.2014,-0.0101,-16.74,-5.92,-11.89,0.4197,2
881437,0,0.0994,-0.1582,-0.0077,-13.56,-3.26,-3.84,0.4154,2
881447,0,0.0981,-0.2563,0.0848,-1.62,4.98,-6.33,0.3722,2
881457,0,0.0699,-0.4537,0.0905,10.02,10.31,0.17,0.3046,2
881467,0,-0.1130,-0.3390,0.0263,15.99,13.63,24.73,0.2696,2
881477,0,-0.1897,0.1008,-0.0517,10.81,10.93,33.11,0.2670,2
881487,0,-0.2065,0.1792,-0.0870,-1.33,3.85,23.30,0.2692,2
881497,0,-0.1888,0.2270,-0.0909,-12.98,-5.62,-2.52,0.2836,2
881507,0,0.2158,-0.1927,0.0708,-4.78,3.88,-10.76,0.2922,2
881517,0,0.1135,-0.2791,-0.0078,-5.79,-1.76,1.05,0.3019,2
881527,0,0.2185,-0.2133,0.0286,-2.19,0.40,7.08,0.3106,2
881537,0,0.2210,0.0462,-0.0041,-7.85,-0.63,13.60,0.3132,2
881547,0,0.2420,-0.3994,0.0745,4.77,12.08,29.99,0.3350,2
881557,0,0.0584,-0.3907,0.0937,13.40,10.81,-2.85,0.3268,2
881567,0,-0.1009,0.1773,-0.0813,13.30,9.19,25.62,0.3143,2
881667,0,-0.1233,0.1899,-0.1014,-0.46,1.00,4.31,0.3572,2
881677,0,-0.1085,0.0304,-0.0658,-8.79,-3.05,-4.88,0.3153,2
881687,0,0.0508,-0.2426,-0.0290,-11.98,-3.99,-5.32,0.2720,2
883279,0,0.0923,-0.1945,0.0669,12.92,13.53,36.99,0.4566,2
883289,0,0.0134,-0.2732,0.0795,17.89,14.86,9.96,0.4468,2
884340,0,0.1028,-0.7234,0.0447,13.52,6.25,0.63,0.3722,2
885120,0,-0.0194,-0.0138,-0.0682,-14.32,-1.24,-7.69,0.3101,2
885129,0,-0.0194,-0.0138,-0.0682,-14.32,-1.24,-7.69,0.2822,2
885140,0,0.1458,-0.2561,0.0476,1.61,4.81,-6.76,0.2930,2
885200,0,-0.150344,-0.1350,0.0404,-2.78,2.37,-29.53,0.4186,2
885200,0,-0.150344,-0.1350,0.0404,-2.78,2.37,-29.53,0.4186,2
885200,0,-0.150344,-0.1350,0.0404,-2.78,2.37,-29.53,0.4186,2
885200,0,-0.150344,-0.1350,0.0404,-2.78,2.37,-29.53,0.4186,2
885200,0,-0.150344,-0.1350,0.0404,-2.78,2.37,-29.53,0.4186,2
885200,0,-0.150344,-0.1350,0.0404,-2.78,2.37,-29.53,0.4186,2
885200,0,-0.150344,-0.1350,0.0404,-2.78,2.37,-29.53,0.4186,2
885200,0,-0.1570,0.1698,-0.1528,-4.73,-1.05,-0.28,0.4068,2
885210,0,-0.0469,0.0387,-0.0693,-0.65,-0.11,15.50,0.3922,2
88885210,0,-0.0469,0.0387,-0.0693,-0.65,-0.11,15.50,0.3922,2
88885210,0,-0.0469,0.0387,-0.0693,-0.65,-0.11,15.50,0.3922,2
88885210,0,-0.0469,0.0387,-0.0693,-0.65,-0.11,15.50,0.3922,2
88885210,0,-0.0469,0.0387,-0.0693,-0.65,-0.11,15.50,0.3922,2
88885210,0,-0.0469,0.0387,-0.0693,-0.65,-0.11,15.50,0.3922,2
88885210,0,-0.0469,0.0387,-0.0693,-0.65,-0.11,15.50,0.3922,2
88885210,0,-0.0469,0.0387,-0.0693,-0.65,-0.11,15.50,0.3922,2
